indice_tiempo;pais_origen;turistas;precio_promedio_usd;precio_minimo_usd;precio_maximo_usd;dias;variacion_usd_mensual;variacion_porcentual_usd;usd_alto;usd_alta_variabilidad;interes_google_promedio;interes_alto;año;mes;es_enero;es_febrero;es_marzo;es_abril;es_mayo;es_junio;es_julio;es_agosto;es_septiembre;es_octubre;es_noviembre;es_diciembre;mes_vendimia;vacaciones_invierno;temporada_alta
2020-01;Europa Y Resto Del Mundo;2323;63.0;63.0;63.0;31;0.0;0.0;0;0;94.0;1;2020;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2020-01;Paraguay;5424;63.0;63.0;63.0;31;0.0;0.0;0;0;94.0;1;2020;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2020-01;Resto América;40867;63.0;63.0;63.0;31;0.0;0.0;0;0;94.0;1;2020;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2020-01;Resto De América;2673;63.0;63.0;63.0;31;0.0;0.0;0;0;94.0;1;2020;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2020-01;Resto Del Mundo;31475;63.0;63.0;63.0;31;0.0;0.0;0;0;94.0;1;2020;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2020-01;Uruguay;13022;63.0;63.0;63.0;31;0.0;0.0;0;0;94.0;1;2020;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2020-02;Bolivia;5864;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Brasil;42838;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Chile;47869;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Ee.Uu Y Canadá;32587;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Ee.Uu, Canadá;1347;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Ee.Uu, Canadá Y México;1385;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Europa;56906;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Europa Y Resto Del Mundo;2323;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Paraguay;4254;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Resto América;29846;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Resto De América;2673;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Resto Del Mundo;28107;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-02;Uruguay;12810;63.62;63.0;64.0;29;1.0;1.59;1;0;89.0;1;2020;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Bolivia;3918;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Brasil;23301;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Chile;32238;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Ee.Uu Y Canadá;11171;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Ee.Uu, Canadá;1347;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Ee.Uu, Canadá Y México;1385;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Europa;23584;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Europa Y Resto Del Mundo;2323;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Paraguay;2154;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Resto América;20584;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Resto De América;2673;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Resto Del Mundo;16945;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-03;Uruguay;11157;65.35;64.0;67.0;31;3.0;4.69;1;1;69.0;0;2020;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2020-04;Bolivia;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Brasil;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Chile;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Ee.Uu Y Canadá;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Ee.Uu, Canadá;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Ee.Uu, Canadá Y México;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Europa;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Europa Y Resto Del Mundo;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Paraguay;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Resto América;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Resto De América;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Resto Del Mundo;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04;Uruguay;0;67.8;67.0;69.0;30;2.0;2.99;1;0;49.0;0;2020;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05;Bolivia;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Brasil;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Chile;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Ee.Uu Y Canadá;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Ee.Uu, Canadá;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Ee.Uu, Canadá Y México;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Europa;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Europa Y Resto Del Mundo;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Paraguay;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Resto América;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Resto De América;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Resto Del Mundo;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05;Uruguay;0;69.97;69.0;71.0;31;2.0;2.9;1;0;58.0;0;2020;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-06;Bolivia;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Brasil;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Chile;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Ee.Uu Y Canadá;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Ee.Uu, Canadá;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Ee.Uu, Canadá Y México;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Europa;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Europa Y Resto Del Mundo;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Paraguay;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Resto América;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Resto De América;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Resto Del Mundo;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06;Uruguay;0;72.5;71.0;74.0;30;3.0;4.23;1;1;69.0;0;2020;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-07;Bolivia;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Brasil;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Chile;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Ee.Uu Y Canadá;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Ee.Uu, Canadá;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Ee.Uu, Canadá Y México;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Europa;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Europa Y Resto Del Mundo;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Paraguay;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Resto América;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Resto De América;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Resto Del Mundo;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-07;Uruguay;0;75.23;74.0;76.0;31;2.0;2.7;1;0;74.0;0;2020;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2020-08;Bolivia;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Brasil;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Chile;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Ee.Uu Y Canadá;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Ee.Uu, Canadá;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Ee.Uu, Canadá Y México;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Europa;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Europa Y Resto Del Mundo;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Paraguay;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Resto América;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Resto De América;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Resto Del Mundo;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-08;Uruguay;0;77.39;76.0;78.0;31;2.0;2.63;1;0;68.0;0;2020;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2020-09;Bolivia;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Brasil;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Chile;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Ee.Uu Y Canadá;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Ee.Uu, Canadá;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Ee.Uu, Canadá Y México;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Europa;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Europa Y Resto Del Mundo;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Paraguay;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Resto América;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Resto De América;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Resto Del Mundo;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-09;Uruguay;0;79.5;78.0;81.0;30;3.0;3.85;1;1;70.0;0;2020;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-10;Bolivia;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Brasil;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Chile;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Ee.Uu Y Canadá;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Ee.Uu, Canadá;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Ee.Uu, Canadá Y México;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Europa;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Europa Y Resto Del Mundo;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Paraguay;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Resto América;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Resto De América;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Resto Del Mundo;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-10;Uruguay;0;83.16;81.0;84.0;31;3.0;3.7;1;1;67.0;0;2020;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-11;Bolivia;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Brasil;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Chile;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Ee.Uu Y Canadá;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Ee.Uu, Canadá;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Ee.Uu, Canadá Y México;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Europa;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Europa Y Resto Del Mundo;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Paraguay;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Resto América;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Resto De América;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Resto Del Mundo;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-11;Uruguay;0;85.6;84.0;87.0;30;3.0;3.57;1;1;73.0;0;2020;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-12;Bolivia;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Brasil;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Chile;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Ee.Uu Y Canadá;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Ee.Uu, Canadá;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Ee.Uu, Canadá Y México;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Europa;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Europa Y Resto Del Mundo;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Paraguay;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Resto América;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Resto De América;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Resto Del Mundo;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2020-12;Uruguay;0;88.16;87.0;90.0;31;3.0;3.45;1;1;76.0;1;2020;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2021-01;Bolivia;822;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Brasil;1913;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Chile;1729;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Ee.Uu Y Canadá;3603;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Ee.Uu, Canadá;0;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Ee.Uu, Canadá Y México;0;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Europa;8691;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Europa Y Resto Del Mundo;0;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Paraguay;422;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Resto América;3618;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Resto De América;0;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Resto Del Mundo;269;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-01;Uruguay;0;91.42;90.0;93.0;31;3.0;3.33;1;1;87.0;1;2021;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2021-02;Bolivia;306;94.0;93.0;95.0;28;2.0;2.15;1;0;96.0;1;2021;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2021-02;Brasil;746;94.0;93.0;95.0;28;2.0;2.15;1;0;96.0;1;2021;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2021-02;Chile;1185;94.0;93.0;95.0;28;2.0;2.15;1;0;96.0;1;2021;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2021-02;Ee.Uu Y Canadá;1703;94.0;93.0;95.0;28;2.0;2.15;1;0;96.0;1;2021;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
